"","X","MachineID","MachineModel","ServicePeriod","No.Replacements","No.schservice","No.Repairs","mean_Compreplaced","min_Compreplaced","max_Compreplaced","mean_schrepair","min_schrepair","max_schrepair","mean_comprepair","min_comprepair","max_comprepair","error2","error3","error4","error5","error1","Noaction_Errors","Range_Sensor1_Noerror","Mean_Sensor1_Noerror","Range_Sensor2_Noerror","Mean_Sensor2_Noerror","Range_Sensor3_Noerror","Mean_Sensor3_Noerror","Range_Sensor4_Noerror","Mean_Sensor4_Noerror","Range_Sensor1_error2","Mean_Sensor1_error2","Range_Sensor2_error2","Mean_Sensor2_error2","Range_Sensor3_error2","Mean_Sensor3_error2","Range_Sensor4_error2","Mean_Sensor4_error2","Range_Sensor1_error3","Mean_Sensor1_error3","Range_Sensor2_error3","Mean_Sensor2_error3","Range_Sensor3_error3","Mean_Sensor3_error3","Range_Sensor4_error3","Mean_Sensor4_error3","Range_Sensor1_error4","Mean_Sensor1_error4","Range_Sensor2_error4","Mean_Sensor2_error4","Range_Sensor3_error4","Mean_Sensor3_error4","Range_Sensor4_error4","Mean_Sensor4_error4","Range_Sensor1_error5","Mean_Sensor1_error5","Range_Sensor2_error5","Mean_Sensor2_error5","Range_Sensor3_error5","Mean_Sensor3_error5","Range_Sensor4_error5","Mean_Sensor4_error5","Range_Sensor1_error1","Mean_Sensor1_error1","Range_Sensor2_error1","Mean_Sensor2_error1","Range_Sensor3_error1","Mean_Sensor3_error1","Range_Sensor4_error1","Mean_Sensor4_error1","Max_Occuring_error","Max_replaced_Comp","Max_service_comp","error2._NO.Comp_replacements","error3._NO.Comp_replacements","error4._NO.Comp_replacements","error5._NO.Comp_replacements","error1._NO.Comp_replacements"
"727",727,"MID11577","model4",9,5,0,19,67.5,45,75,0,0,0,25.4375,15,75,4,5,0,0,2,2,141.4486,170.561108509309,431.273,446.619426552543,93.67663,101.005155430464,42.76457,40.2302119392728,39.334,170.854375,137.0739,337.02725,14.22968,93.7324175,10.68833,39.040615,39.334,169.63974,193.6862,360.9112,14.22968,93.261018,10.68833,38.666836,141.4486,170.561108509309,431.273,446.619426552543,93.67663,101.005155430464,42.76457,40.2302119392728,141.4486,170.561108509309,431.273,446.619426552543,93.67663,101.005155430464,42.76457,40.2302119392728,10.2295,176.03635,11.5901,489.73345,7.84465,98.396775,0.164070000000002,39.165905,"error3","Component2","None",4,4,0,0,1
"728",728,"MID11578","model3",10,1,2,28,0,0,0,0,0,0,23.42857143,15,135,0,0,1,0,2,2,124.5856,170.445560584489,444.5418,447.240540502061,87.15766,100.844485783689,38.16718,40.2463832871238,124.5856,170.445560584489,444.5418,447.240540502061,87.15766,100.844485783689,38.16718,40.2463832871238,124.5856,170.445560584489,444.5418,447.240540502061,87.15766,100.844485783689,38.16718,40.2463832871238,0,184.1127,0,396.3931,0,97.09005,0,36.0533,124.5856,170.445560584489,444.5418,447.240540502061,87.15766,100.844485783689,38.16718,40.2463832871238,3.4385,190.80735,33.0855,438.90565,0.901200000000003,106.6865,5.72609,39.111125,"error1","Component1","Component1, Component2",0,0,0,0,1
"729",729,"MID11579","model4",9,5,0,26,63.75,60,75,0,0,0,23.85,15,72,4,4,1,0,2,2,117.3106,170.666746982382,464.1551,447.394569823816,100.86035,100.590336691241,42.30151,40.2776121966762,28.7864,182.652025,43.4187,332.2639,8.34647,94.5246175,16.95674,42.647375,28.7864,182.652025,43.4187,332.2639,8.34647,94.5246175,16.95674,42.647375,0,158.0784,0,403.1808,0,93.75299,0,39.0487,117.3106,170.666746982382,464.1551,447.394569823816,100.86035,100.590336691241,42.30151,40.2776121966762,28.2948,172.1276,2.42489999999998,406.81225,7.9828,104.6627,6.21679,31.608755,"error2, error3","Component2","None",4,4,0,0,1
"730",730,"MID11580","model3",10,2,1,31,225,225,225,0,0,0,23.77272727,15,118,1,0,0,0,5,4,115.0204,170.797004597701,436.2989,446.600554335332,85.91256,100.446225944528,41.58958,40.1736301474263,0,160.2122,0,390.0112,0,117.5242,0,35.78137,115.0204,170.797004597701,436.2989,446.600554335332,85.91256,100.446225944528,41.58958,40.1736301474263,115.0204,170.797004597701,436.2989,446.600554335332,85.91256,100.446225944528,41.58958,40.1736301474263,115.0204,170.797004597701,436.2989,446.600554335332,85.91256,100.446225944528,41.58958,40.1736301474263,29.9804,179.60754,167.2904,432.73394,25.831,98.823574,13.35078,35.797456,"error1","Component1","Component2",0,0,0,0,2
"731",731,"MID11581","model3",9,5,2,24,48.75,45,60,30,30,30,24.05263158,7,90,6,4,1,0,1,3,122.828,170.58861495876,434.4547,445.429034916271,91.51432,100.600806322169,44.13612,40.3964386603349,16.1814,169.81715,135.2805,419.81645,26.249,95.7931583333333,21.51927,41.41964,10.4528,167.307875,135.2805,404.633125,11.15939,92.3108575,14.23262,38.22387,0,139.0365,0,503.5704,0,87.04068,0,36.53678,122.828,170.58861495876,434.4547,445.429034916271,91.51432,100.600806322169,44.13612,40.3964386603349,0,202.8515,0,524.5245,0,97.94091,0,35.54104,"error2","Component2","Component1, Component3",4,4,0,0,1
"732",732,"MID11582","model3",10,4,2,26,95,30,135,0,0,0,20.55,15,36,4,5,1,0,1,3,118.4957,170.185558078221,396.148,445.963471473198,89.12396,100.779319497688,40.4329,40.1394833849806,10.9107,167.598775,26.0119,364.4552,15.69483,96.2147525,3.90305,39.71548,14.0986,169.43446,136.3028,389.24696,15.69483,95.46362,10.93754,41.503294,0,156.6427,0,390.3484,0,87.0301,0,40.08796,118.4957,170.185558078221,396.148,445.963471473198,89.12396,100.779319497688,40.4329,40.1394833849806,0,183.1407,0,430.4449,0,93.60297,0,43.19423,"error3","Component2","Component1, Component3",4,4,0,0,0
"733",733,"MID11583","model4",10,6,0,23,63.8,15,180,0,0,0,22.57894737,15,60,6,4,0,0,2,3,141.072,170.791886028493,447.2704,446.669364508873,93.47942,100.861899745064,42.24512,40.2602240577356,37.9875,174.87325,238.8135,411.344,30.99477,97.9569316666667,18.74311,37.22595,37.9875,178.490675,117.352,361.12895,30.99477,99.755235,18.74311,36.902515,141.072,170.791886028493,447.2704,446.669364508873,93.47942,100.861899745064,42.24512,40.2602240577356,141.072,170.791886028493,447.2704,446.669364508873,93.47942,100.861899745064,42.24512,40.2602240577356,29.5458,200.362,6.29950000000002,461.68335,3.62360000000001,111.4636,0.399320000000003,39.58773,"error2","Component2","None",4,4,0,0,1
"734",734,"MID11584","model4",10,6,0,30,56.25,30,90,0,0,0,22.59090909,15,62,6,5,0,0,4,4,132.6043,170.505948356455,450.8378,444.700538870141,89.82999,100.583677970254,42.6486,40.2131142394701,26.5745,174.711716666667,239.7324,365.968183333333,9.24355,98.0351116666667,13.51988,44.2264316666667,26.5745,175.38404,174.8644,340.94984,9.24355,98.158464,8.14416,45.72515,132.6043,170.505948356455,450.8378,444.700538870141,89.82999,100.583677970254,42.6486,40.2131142394701,132.6043,170.505948356455,450.8378,444.700538870141,89.82999,100.583677970254,42.6486,40.2131142394701,34.9247,177.87225,64.3993,437.692725,30.5217,96.2603625,19.18016,38.002185,"error2","Component2","None",6,6,0,0,2
"735",735,"MID11585","model2",10,8,0,23,50,15,105,0,0,0,19.77777778,11,30,4,3,4,0,2,1,120.7012,170.149920022497,444.4821,445.719818535183,110.7747,101.22442247844,47.4415,40.3022706536683,16.4327,159.921125,123.834,324.27995,7.62828,101.75753,13.29832,39.7637575,16.4327,159.799333333333,123.834,310.4789,7.62828,102.280306666667,13.29832,39.1336266666667,31.9661,162.354025,81.0492,418.86985,52.3298,132.299875,14.94599,37.7438275,120.7012,170.149920022497,444.4821,445.719818535183,110.7747,101.22442247844,47.4415,40.3022706536683,19.1969,186.59455,21.6854,386.6535,26.41984,109.87538,6.39091999999999,39.69858,"error2, error4","Component3","None",4,4,5,0,1
"736",736,"MID11586","model2",10,8,4,20,40.71428571,15,90,121.6666667,30,215,26.76470588,15,60,3,2,3,1,4,3,107.9028,170.921828866108,427.5484,446.624876522065,104.55666,101.045557239655,42.46219,40.3455588511064,35.0828,164.8667,230.0274,324.008166666667,17.83631,97.9160733333333,14.92721,38.5830233333333,6.73809999999997,175.43795,56.2232,256.7029,5.70644,92.92171,3.59123,34.205825,34.8685,165.748033333333,32.903,438.137533333333,11.1872,108.236766666667,10.1769,37.9936933333333,0,172.518,0,447.821,0,110.5798,0,39.96617,37.139,183.58005,98.4713,480.797425,25.60261,100.5291975,12.59418,43.2341325,"error1","Component1, Component3","Component2, Component4",2,2,3,0,3
"737",737,"MID11587","model2",10,8,1,26,45,15,75,0,0,0,26.36842105,15,135,2,2,3,0,4,1,118.9961,171.059139590102,426.7773,448.209509722569,92.6644,101.273752145714,42.02625,40.3765471044739,13.7773,174.16805,196.4123,275.39515,47.85224,120.35288,12.09035,28.947575,13.7773,174.16805,196.4123,275.39515,47.85224,120.35288,12.09035,28.947575,8.58500000000001,161.689266666667,179.5018,435.465866666667,25.3234,127.7056,17.36507,33.97366,118.9961,171.059139590102,426.7773,448.209509722569,92.6644,101.273752145714,42.02625,40.3765471044739,52.5526,193.0751,58.4132,436.289875,17.27802,95.2671625,6.40713,45.0366825,"error1","Component1, Component3","Component1",3,3,4,0,3
"738",738,"MID11588","model4",10,5,1,24,80,15,180,0,0,0,18.33333333,15,30,3,3,0,0,6,4,119.8514,170.644063596601,474.278,446.899697325669,103.92874,100.788566203449,42.78934,40.2709304936266,11.1888,187.595466666667,40.8892,365.720733333333,26.5731,111.689566666667,7.6863,38.5189133333333,11.1888,187.595466666667,40.8892,365.720733333333,26.5731,111.689566666667,7.6863,38.5189133333333,119.8514,170.644063596601,474.278,446.899697325669,103.92874,100.788566203449,42.78934,40.2709304936266,119.8514,170.644063596601,474.278,446.899697325669,103.92874,100.788566203449,42.78934,40.2709304936266,39.6469,181.868133333333,182.2216,437.9074,44.47403,108.668261666667,10.64406,38.7722866666667,"error1","Component2","Component2",4,4,0,0,3
"739",739,"MID11589","model3",9,4,3,20,95,75,120,304,304,304,28.26666667,15,64,2,1,1,0,3,2,130.627,170.674927936032,440.2418,447.716825174913,94.415,100.847570202399,45.16284,40.3532792603698,12.8269,143.34335,83.3423,398.45225,15.95006,89.57168,4.08068,43.23167,0,136.9299,0,356.7811,0,97.54671,0,45.27201,0,161.103,0,424.4577,0,100.27,0,40.67364,130.627,170.674927936032,440.2418,447.716825174913,94.415,100.847570202399,45.16284,40.3532792603698,20.758,203.844066666667,145.3394,419.775733333333,26.74807,93.2902766666667,3.34759,44.9970166666667,"error1","Component1","Component1",1,1,0,0,3
"740",740,"MID11590","model3",10,2,0,22,150,150,150,0,0,0,24.66666667,15,75,2,2,2,1,1,4,117.0642,170.618803398301,451.5765,446.980270752124,111.84375,100.760297754873,41.68217,40.3176827648676,9.69669999999999,170.28015,59.7557,365.38445,13.2376,108.6213,5.58282,38.56626,9.69669999999999,170.28015,59.7557,365.38445,13.2376,108.6213,5.58282,38.56626,16.305,191.8847,56.1101,536.95945,8.50700000000001,112.1134,0.504730000000002,39.882395,0,183.4597,0,368.3117,0,112.2435,0,36.21215,0,168.7174,0,375.9243,0,87.43246,0,39.44893,"error2, error3, error4","Component2","None",2,2,0,0,0
"741",741,"MID11591","model3",10,4,2,25,70,60,90,518,518,518,24.4,15,83,6,5,0,0,1,4,133.8652,170.898920067475,424.5532,445.255002611521,101.7528,100.762754290891,41.17084,40.1668685992753,30.7496,162.57815,169.9055,360.459766666667,25.13034,103.042891666667,11.82931,40.0300266666667,30.7496,160.70042,104.7439,336.48374,21.87041,105.799958,5.01923,41.6048,133.8652,170.898920067475,424.5532,445.255002611521,101.7528,100.762754290891,41.17084,40.1668685992753,133.8652,170.898920067475,424.5532,445.255002611521,101.7528,100.762754290891,41.17084,40.1668685992753,0,173.6303,0,410.4082,0,94.7385,0,35.70615,"error2","Component2","Component2",4,4,0,0,0
"742",742,"MID11592","model3",10,5,1,24,60,30,120,0,0,0,23.95,14,90,3,3,1,0,3,2,117.8584,170.762879457703,423.1533,446.107043208797,87.80375,100.588788081969,46.56767,40.2222136673747,49.9104,166.860633333333,51.5013,390.430966666667,13.67039,102.354336666667,11.25756,38.1371533333333,49.9104,166.860633333333,51.5013,390.430966666667,13.67039,102.354336666667,11.25756,38.1371533333333,0,185.3645,0,393.462,0,111.3806,0,42.58318,117.8584,170.762879457703,423.1533,446.107043208797,87.80375,100.588788081969,46.56767,40.2222136673747,24.8265,174.3973,109.5087,481.005633333333,24.99916,97.54884,18.01218,37.3030866666667,"error1, error2, error3","Component2","Component4",3,3,0,0,2
"743",743,"MID11593","model3",9,5,1,22,67.5,15,150,0,0,0,19.47368421,15,45,4,7,0,0,5,9,114.2293,170.733441108054,401.4384,446.104240457729,86.29497,100.875007911456,43.56922,40.3540571123062,13.7399,168.55015,129.453,398.730575,14.05942,94.785795,7.68996,43.25395,38.4789,164.659757142857,195.8547,406.874228571429,42.86672,99.6895828571429,12.47598,39.2130442857143,114.2293,170.733441108054,401.4384,446.104240457729,86.29497,100.875007911456,43.56922,40.3540571123062,114.2293,170.733441108054,401.4384,446.104240457729,86.29497,100.875007911456,43.56922,40.3540571123062,45.2911,170.03716,87.3819,431.02118,25.59888,92.462536,12.96308,37.53293,"error3","Component1","Component3",2,2,0,0,3
"744",744,"MID11594","model4",9,4,0,30,95,15,255,0,0,0,25.95,15,105,2,2,1,0,4,2,121.1184,170.779540284893,419.6509,447.852333349994,94.46248,100.725214864426,38.7846,40.0751448069474,8.51939999999999,167.7059,30.7802,414.0114,29.63688,106.29736,2.50252,34.95262,8.51939999999999,167.7059,30.7802,414.0114,29.63688,106.29736,2.50252,34.95262,0,182.3557,0,443.8812,0,114.7141,0,48.56722,121.1184,170.779540284893,419.6509,447.852333349994,94.46248,100.725214864426,38.7846,40.0751448069474,61.8787,183.484875,133.6596,439.004775,11.22885,96.2077275,6.42255,41.3229375,"error1","Component1, Component2","None",2,2,0,0,2
"745",745,"MID11595","model2",9,9,4,19,31.875,15,90,182.5,30,335,27.5,15,110,2,2,5,0,4,1,122.8469,170.972446280785,381.4166,447.723159132392,102.90502,101.134237634704,40.2355,40.2672210988874,13.4674,172.4381,19.0574,362.1443,15.58531,105.482645,0.414200000000001,42.36435,13.4674,172.4381,19.0574,362.1443,15.58531,105.482645,0.414200000000001,42.36435,26.8383,167.12826,104.7293,459.989,54.5818,119.71638,13.90363,38.715746,122.8469,170.972446280785,381.4166,447.723159132392,102.90502,101.134237634704,40.2355,40.2672210988874,20.0884,182.559625,192.22,432.464975,26.05518,109.32803,9.45585,42.9166975,"error4","Component3","Component3",2,2,4,0,4
"746",746,"MID11596","model4",9,4,2,25,120,105,135,243,243,243,23.84210526,15,123,2,2,1,0,2,1,118.0944,171.104308880839,401.6413,446.928400637022,91.03689,100.581689046965,48.38729,40.3105031726205,5.9597,163.43915,101.9205,343.43815,11.4595,102.59385,0.923409999999997,39.311455,5.9597,163.43915,101.9205,343.43815,11.4595,102.59385,0.923409999999997,39.311455,0,165.923,0,338.3144,0,111.5387,0,48.80075,118.0944,171.104308880839,401.6413,446.928400637022,91.03689,100.581689046965,48.38729,40.3105031726205,31.6928,182.2654,56.447,422.6219,2.73654999999999,95.495825,8.5638,44.05506,"error1, error2, error3","Component1, Component2","Component2, Component4",3,3,0,0,3
"747",747,"MID11597","model4",9,4,0,23,80,45,135,0,0,0,25.68421053,15,98,1,1,0,0,3,0,131.3152,171.066227179615,405.051,446.719459655259,93.26647,100.906019976268,45.56408,40.3315245878091,0,171.4144,0,301.8132,0,96.69707,0,48.43687,0,171.4144,0,301.8132,0,96.69707,0,48.43687,131.3152,171.066227179615,405.051,446.719459655259,93.26647,100.906019976268,45.56408,40.3315245878091,131.3152,171.066227179615,405.051,446.719459655259,93.26647,100.906019976268,45.56408,40.3315245878091,6.10910000000001,183.934,155.7153,424.261966666667,2.76753000000001,96.4424166666667,10.73048,39.6669933333333,"error1","Component1","None",1,1,0,0,3
"748",748,"MID11598","model4",10,4,0,24,65,45,90,0,0,0,26.21052632,15,108,5,6,1,0,0,4,128.3914,170.611718032992,423.998,446.464310747313,90.45424,100.714325416146,44.854,40.2200378630342,20.702,175.00556,193.2614,337.94288,29.72785,87.912726,22.96081,43.687612,20.702,175.769083333333,251.8863,371.290133333333,41.30315,93.37904,27.36678,43.0437966666667,0,183.8969,0,595.9678,0,108.9685,0,37.63599,128.3914,170.611718032992,423.998,446.464310747313,90.45424,100.714325416146,44.854,40.2200378630342,128.3914,170.611718032992,423.998,446.464310747313,90.45424,100.714325416146,44.854,40.2200378630342,"error3","Component2","None",4,4,0,0,0
"749",749,"MID11599","model1",10,7,3,18,47.5,15,90,259,30,488,23,15,60,6,5,3,0,2,6,113.8877,170.793316454114,407.8244,446.250979619905,91.56918,101.052674306077,44.18782,40.3250428307077,31.3702,163.848783333333,224.1305,421.1739,19.097,99.2523216666667,16.54563,47.9766,31.3702,162.52166,224.1305,402.39866,25.24205,98.971328,16.54563,48.000658,13.2834,164.199233333333,94.2944,436.2491,41.51091,116.316363333333,4.36893999999999,36.7048766666667,113.8877,170.793316454114,407.8244,446.250979619905,91.56918,101.052674306077,44.18782,40.3250428307077,74.0776,183.304,36.0373,411.85025,8.92559,102.921605,0.830089999999998,32.806635,"error2","Component2, Component3","Component4",3,3,3,0,1
"750",750,"MID11600","model3",9,3,0,25,120,75,165,0,0,0,25.8,15,120,3,3,0,0,3,5,128.5525,170.720573144214,399.8913,447.620882791802,99.26216,100.599882354411,43.74899,40.254541912022,41.2599,176.434133333333,28.0272,425.0474,21.04433,106.554156666667,2.64088,41.37908,28.7624,155.483266666667,122.4434,463.6119,10.1216,109.404266666667,4.06981,41.2888433333333,128.5525,170.720573144214,399.8913,447.620882791802,99.26216,100.599882354411,43.74899,40.254541912022,128.5525,170.720573144214,399.8913,447.620882791802,99.26216,100.599882354411,43.74899,40.254541912022,34.3581,189.502,124.1888,462.4992,26.1528,111.921066666667,8.08464,42.2922733333333,"error1, error2, error3","Component1","None",1,1,0,0,2
"751",751,"MID11601","model4",9,7,0,19,51,15,75,0,0,0,27.8,15,60,5,4,1,0,3,2,128.5907,170.935607873032,420.4104,446.238261234691,87.97071,100.628578862784,40.88352,40.3868848900275,38.55,163.9809,219.118,402.07844,24.87585,99.93434,17.24386,40.08329,38.55,162.227475,88.399,366.536675,21.38265,97.178525,17.24386,41.584675,0,145.593,0,406.5446,0,95.11663,0,36.79292,128.5907,170.935607873032,420.4104,446.238261234691,87.97071,100.628578862784,40.88352,40.3868848900275,69.1912,182.979566666667,152.3309,390.171233333333,7.23996,94.1091266666667,11.35277,48.6187566666667,"error2","Component2","None",5,5,0,0,4
"752",752,"MID11602","model2",10,8,0,25,41.85714286,15,105,0,0,0,30.76470588,15,105,2,2,4,0,3,3,137.6255,170.5276109375,418.9953,446.7151499125,91.12628,101.247819895,39.90753,40.1793441375,10.295,166.6236,59.0907,407.28195,16.3974,111.3908,7.23704,46.50263,7.90389999999999,165.42805,32.2391,393.85615,12.29946,97.04237,5.01357,40.377325,35.2766,160.371125,163.6578,507.5611,24.2696,123.134375,11.4864,36.5694275,137.6255,170.5276109375,418.9953,446.7151499125,91.12628,101.247819895,39.90753,40.1793441375,35.3247,193.470166666667,15.2379,488.492166666667,19.37208,102.86931,16.18735,36.8248,"error4","Component3","None",1,1,4,0,2
"753",753,"MID11603","model2",10,6,2,23,63.75,45,75,184,184,184,31.1875,15,139,2,2,3,1,2,2,113.029,170.623308859178,386.4715,446.056177895789,117.27596,101.100279993752,53.82418,40.3560381194552,11.3023,159.12015,108.9298,371.1146,1.76939999999999,106.6837,4.73592,39.85236,11.3023,159.12015,108.9298,371.1146,1.76939999999999,106.6837,4.73592,39.85236,27.8859,167.844,68.9196,414.3479,11.9314,126.106066666667,4.16697,44.2972533333333,0,145.9399,0,456.4195,0,99.21531,0,30.94676,19.4432,173.8496,53.5134,395.0762,4.8939,120.94905,6.0474,38.74812,"error4","Component3","Component2",2,2,4,0,2
"754",754,"MID11604","model3",10,4,0,29,25,15,45,0,0,0,17.81818182,15,32,3,2,1,0,6,5,124.0414,170.963176275,407.5688,446.3553936625,87.30782,100.7020874675,44.27329,40.35818794625,21.0202,178.571633333333,108.0548,400.5471,16.37817,103.96971,3.72691,40.72687,21.0202,175.1988,108.0548,392.9498,16.37817,101.769515,3.72691,40.736535,0,154.0002,0,445.5366,0,108.0008,0,40.67495,124.0414,170.963176275,407.5688,446.3553936625,87.30782,100.7020874675,44.27329,40.35818794625,89.7639,189.3783,95.5119,444.9707,29.93322,101.63575,6.90826000000001,44.2676183333333,"error1","Component1, Component2","None",2,2,0,0,2
"755",755,"MID11605","model4",9,4,1,25,80,45,120,0,0,0,23.28571429,15,159,3,3,0,0,2,1,114.6399,170.683727845097,442.7585,447.221992941911,81.29591,100.665784958151,42.77569,40.3240578813242,4.8458,172.6804,112.8259,391.9585,9.8767,108.557,12.52721,43.5944533333333,4.8458,172.6804,112.8259,391.9585,9.8767,108.557,12.52721,43.5944533333333,114.6399,170.683727845097,442.7585,447.221992941911,81.29591,100.665784958151,42.77569,40.3240578813242,114.6399,170.683727845097,442.7585,447.221992941911,81.29591,100.665784958151,42.77569,40.3240578813242,26.8675,191.29665,82.9057,458.55835,12.84257,96.698015,12.058,40.16818,"error2, error3","Component2","Component1",3,3,0,0,1
"756",756,"MID11606","model4",10,4,7,18,105,30,210,131.6666667,30,245,28.21428571,15,90,1,1,0,0,2,0,129.1093,170.623334157612,386.161,447.010090283502,90.14841,100.749652181841,43.46393,40.2633778543774,0,177.4756,0,420.7496,0,104.3175,0,43.82966,0,177.4756,0,420.7496,0,104.3175,0,43.82966,129.1093,170.623334157612,386.161,447.010090283502,90.14841,100.749652181841,43.46393,40.2633778543774,129.1093,170.623334157612,386.161,447.010090283502,90.14841,100.749652181841,43.46393,40.2633778543774,0.531399999999991,183.2985,60.7391,407.63045,0.547299999999993,108.62695,17.82097,34.408675,"error1","Component1, Component2","Component4",1,1,0,0,2
"757",757,"MID11607","model2",10,6,3,20,60,15,135,228.5,30,427,31.29411765,15,120,2,2,2,0,2,0,126.3393,170.722837156422,390.1905,447.279483258371,88.71369,101.079652501249,42.58361,40.3481080809595,12.6383,160.62125,13.237,362.7021,13.4221,116.24285,7.25277,42.528445,12.6383,160.62125,13.237,362.7021,13.4221,116.24285,7.25277,42.528445,36.151,176.6794,95.7635,522.32585,24.4879,122.04885,6.37871,40.402195,126.3393,170.722837156422,390.1905,447.279483258371,88.71369,101.079652501249,42.58361,40.3481080809595,27.947,179.3246,105.4474,400.3996,9.94977,95.872915,10.46969,38.553875,"error1, error2, error3, error4","Component1, Component2, Component3","Component1, Component3, Component4",2,2,2,0,2
"758",758,"MID11608","model2",9,7,5,18,50,15,105,98.75,30,215,33.57142857,15,140,2,2,4,1,2,2,116.3719,170.859339782527,433.7284,447.088270628671,109.26832,101.189333353331,44.99391,40.3051936345457,10.7663,147.11895,46.8678,304.5135,12.58474,103.36503,2.04282,40.59914,10.7663,147.11895,46.8678,304.5135,12.58474,103.36503,2.04282,40.59914,13.4037,167.851975,76.5039,473.785175,54.2033,131.3364,13.99377,39.26435,0,187.5193,0,524.7114,0,107.0056,0,38.72672,20.5094,192.7028,55.1541,500.16315,35.15107,117.217065,6.68514,42.92214,"error4","Component3","Component1, Component2",2,2,3,0,2
